,Round,Hometeam,Scorehome,Scoreaway,Awayteam,Home,Draw,Away
0,1,Bayern Munchen,2,2,Hamburger SV,1.58,3.56,5.51
1,1,Energie Cottbus,0,3,TSG Hoffenheim,2.41,3.19,2.71
2,1,Schalke 04,3,0,Hannover 96,1.57,3.61,5.45
3,1,VfL Wolfsburg,2,1,FC Koln,1.58,3.57,5.40
4,1,Bayer Leverkusen,2,3,Borussia Dortmund,1.99,3.27,3.49
5,1,Karlsruher SC,1,0,VfL Bochum,2.14,3.19,3.13
6,1,Arminia Bielefeld,2,2,Werder Bremen,4.04,3.34,1.81
7,1,Eintracht Frankfurt,0,2,Hertha Berlin,2.24,3.20,2.95
8,1,Borussia Monchengladbach,1,3,VfB Stuttgart,2.65,3.20,2.45
9,2,Hannover 96,0,0,Energie Cottbus,1.61,3.54,5.24
10,2,TSG Hoffenheim,1,0,Borussia Monchengladbach,1.94,3.27,3.67
11,2,Hertha Berlin,1,1,Arminia Bielefeld,1.65,3.50,4.97
12,2,Borussia Dortmund,1,1,Bayern Munchen,3.25,3.25,2.09
13,2,Werder Bremen,1,1,Schalke 04,2.00,3.29,3.46
14,2,Hamburger SV,2,1,Karlsruher SC,1.42,4.00,7.13
15,2,VfB Stuttgart,0,2,Bayer Leverkusen,1.94,3.29,3.62
16,2,VfL Bochum,2,2,VfL Wolfsburg,2.84,3.21,2.32
17,2,FC Koln,1,1,Eintracht Frankfurt,2.23,3.21,3.01
18,3,Karlsruher SC,0,2,FC Koln,2.04,3.24,3.44
19,3,Energie Cottbus,0,1,Borussia Dortmund,3.29,3.23,2.09
20,3,Arminia Bielefeld,2,4,Hamburger SV,3.52,3.24,2.00
21,3,Borussia Monchengladbach,3,2,Werder Bremen,3.96,3.34,1.84
22,3,Bayer Leverkusen,5,2,TSG Hoffenheim,1.78,3.39,4.24
23,3,Schalke 04,1,0,VfL Bochum,1.40,4.05,7.47
24,3,VfL Wolfsburg,2,2,Eintracht Frankfurt,1.64,3.53,4.99
25,3,VfB Stuttgart,2,0,Hannover 96,1.72,3.45,4.49
26,3,Bayern Munchen,4,1,Hertha Berlin,1.41,4.10,7.38
27,4,Borussia Dortmund,3,3,Schalke 04,2.53,3.18,2.62
28,4,FC Koln,0,3,Bayern Munchen,5.27,3.55,1.62
29,4,TSG Hoffenheim,0,0,VfB Stuttgart,2.83,3.22,2.35
30,4,Hertha Berlin,2,2,VfL Wolfsburg,2.28,3.23,2.91
31,4,Werder Bremen,3,0,Energie Cottbus,1.27,5.06,9.90
32,4,Hamburger SV,3,2,Bayer Leverkusen,2.03,3.26,3.44
33,4,VfL Bochum,2,0,Arminia Bielefeld,1.93,3.29,3.78
34,4,Hannover 96,5,1,Borussia Monchengladbach,1.91,3.34,3.82
35,4,Eintracht Frankfurt,2,1,Karlsruher SC,2.07,3.23,3.32
36,5,Bayer Leverkusen,4,0,Hannover 96,1.68,3.44,4.65
37,5,Borussia Monchengladbach,0,1,Hertha Berlin,2.36,3.21,2.80
38,5,Energie Cottbus,1,1,VfL Bochum,2.34,3.21,2.84
39,5,Arminia Bielefeld,2,0,FC Koln,2.25,3.23,2.98
40,5,Bayern Munchen,2,5,Werder Bremen,1.71,3.46,4.66
41,5,Schalke 04,1,0,Eintracht Frankfurt,1.46,3.84,6.59
42,5,VfL Wolfsburg,3,0,Hamburger SV,2.40,3.22,2.73
43,5,VfB Stuttgart,3,1,Karlsruher SC,1.52,3.63,5.78
44,5,TSG Hoffenheim,4,1,Borussia Dortmund,2.43,3.21,2.63
45,6,FC Koln,1,0,Schalke 04,3.85,3.32,1.89
46,6,VfL Bochum,2,3,Bayer Leverkusen,3.05,3.28,2.18
47,6,Borussia Dortmund,3,0,VfB Stuttgart,2.05,3.25,3.29
48,6,Werder Bremen,5,4,TSG Hoffenheim,1.45,3.98,6.69
49,6,Hertha Berlin,0,1,Energie Cottbus,1.58,3.60,5.58
50,6,Hamburger SV,1,0,Borussia Monchengladbach,1.41,4.00,6.96
51,6,Hannover 96,1,0,Bayern Munchen,5.36,3.61,1.60
52,6,Eintracht Frankfurt,1,1,Arminia Bielefeld,1.91,3.28,3.78
53,6,Karlsruher SC,2,1,VfL Wolfsburg,2.96,3.22,2.27
54,7,Arminia Bielefeld,1,2,Karlsruher SC,2.15,3.20,3.12
55,7,VfB Stuttgart,4,1,Werder Bremen,2.43,3.25,2.65
56,7,Borussia Monchengladbach,1,2,FC Koln,2.17,3.17,3.01
57,7,TSG Hoffenheim,2,1,Eintracht Frankfurt,1.69,3.43,4.64
58,7,Bayer Leverkusen,0,1,Hertha Berlin,1.62,3.48,5.12
59,7,Bayern Munchen,3,3,VfL Bochum,1.24,5.19,10.33
60,7,Schalke 04,2,2,VfL Wolfsburg,1.77,3.39,4.29
61,7,Borussia Dortmund,1,1,Hannover 96,1.73,3.43,4.49
62,7,Energie Cottbus,1,2,Hamburger SV,3.56,3.27,1.97
63,8,VfL Bochum,2,2,Borussia Monchengladbach,1.93,3.30,3.66
64,8,VfL Wolfsburg,4,1,Arminia Bielefeld,1.45,3.93,6.78
65,8,Eintracht Frankfurt,0,2,Bayer Leverkusen,3.29,3.27,2.06
66,8,Karlsruher SC,0,1,Bayern Munchen,5.34,3.58,1.59
67,8,FC Koln,1,0,Energie Cottbus,1.85,3.29,4.02
68,8,Hannover 96,2,5,TSG Hoffenheim,2.31,3.26,2.81
69,8,Hertha Berlin,2,1,VfB Stuttgart,2.43,3.22,2.69
70,8,Werder Bremen,3,3,Borussia Dortmund,1.68,3.47,4.74
71,8,Hamburger SV,1,1,Schalke 04,2.23,3.19,3.01
72,9,Bayer Leverkusen,2,0,FC Koln,1.52,3.72,6.04
73,9,Hannover 96,1,1,Werder Bremen,3.21,3.32,2.08
74,9,Energie Cottbus,2,3,Eintracht Frankfurt,2.22,3.19,3.03
75,9,Borussia Monchengladbach,1,0,Karlsruher SC,2.11,3.23,3.20
76,9,Bayern Munchen,4,2,VfL Wolfsburg,1.57,3.67,5.46
77,9,Schalke 04,0,0,Arminia Bielefeld,1.30,4.71,9.24
78,9,VfB Stuttgart,2,0,VfL Bochum,1.43,3.98,6.86
79,9,TSG Hoffenheim,3,0,Hamburger SV,2.57,3.24,2.54
80,9,Borussia Dortmund,1,1,Hertha Berlin,1.89,3.29,3.83
81,10,Karlsruher SC,0,3,Schalke 04,3.85,3.26,1.90
82,10,Arminia Bielefeld,1,1,Energie Cottbus,1.94,3.27,3.64
83,10,VfL Wolfsburg,3,0,Borussia Monchengladbach,1.47,3.86,6.25
84,10,Werder Bremen,0,2,Bayer Leverkusen,1.97,3.31,3.47
85,10,Hamburger SV,2,0,VfB Stuttgart,2.00,3.27,3.49
86,10,FC Koln,0,1,Borussia Dortmund,2.54,3.20,2.56
87,10,VfL Bochum,1,3,TSG Hoffenheim,3.00,3.28,2.18
88,10,Hertha Berlin,3,0,Hannover 96,1.89,3.26,3.84
89,10,Eintracht Frankfurt,1,2,Bayern Munchen,5.73,3.70,1.55
90,11,Bayer Leverkusen,2,0,VfL Wolfsburg,1.84,3.36,4.02
91,11,TSG Hoffenheim,4,1,Karlsruher SC,1.49,3.82,6.29
92,11,Werder Bremen,5,1,Hertha Berlin,1.71,3.45,4.53
93,11,Energie Cottbus,0,2,Schalke 04,4.37,3.35,1.77
94,11,Bayern Munchen,3,1,Arminia Bielefeld,1.20,5.82,11.99
95,11,VfB Stuttgart,1,3,FC Koln,1.55,3.69,5.59
96,11,Hannover 96,3,0,Hamburger SV,3.09,3.26,2.16
97,11,Borussia Dortmund,1,1,VfL Bochum,1.55,3.67,5.78
98,11,Borussia Monchengladbach,1,2,Eintracht Frankfurt,2.11,3.23,3.26
99,12,FC Koln,2,1,Hannover 96,2.15,3.22,3.15
100,12,Karlsruher SC,3,3,Bayer Leverkusen,4.60,3.41,1.71
101,12,VfL Bochum,0,0,Werder Bremen,4.09,3.43,1.80
102,12,Arminia Bielefeld,0,2,Borussia Monchengladbach,2.10,3.22,3.24
103,12,Hamburger SV,2,1,Borussia Dortmund,1.79,3.38,4.23
104,12,VfL Wolfsburg,3,0,Energie Cottbus,1.27,5.03,10.00
105,12,Schalke 04,1,2,Bayern Munchen,2.64,3.17,2.50
106,12,Eintracht Frankfurt,2,2,VfB Stuttgart,2.85,3.22,2.32
107,12,Hertha Berlin,1,0,TSG Hoffenheim,2.57,3.25,2.50
108,13,Hannover 96,1,1,VfL Bochum,1.82,3.34,4.11
109,13,VfB Stuttgart,0,0,Arminia Bielefeld,1.34,4.49,8.20
110,13,Bayer Leverkusen,2,1,Schalke 04,2.18,3.24,3.11
111,13,Borussia Dortmund,4,0,Eintracht Frankfurt,1.66,3.56,4.85
112,13,Energie Cottbus,1,0,Karlsruher SC,2.27,3.20,2.95
113,13,Borussia Monchengladbach,2,2,Bayern Munchen,6.32,3.82,1.49
114,13,TSG Hoffenheim,3,2,VfL Wolfsburg,2.04,3.33,3.31
115,13,Hertha Berlin,2,1,Hamburger SV,2.47,3.22,2.67
116,13,Werder Bremen,3,1,FC Koln,1.44,3.99,6.68
117,14,Karlsruher SC,0,1,Borussia Dortmund,3.08,3.22,2.18
118,14,VfL Wolfsburg,4,1,VfB Stuttgart,1.93,3.32,3.63
119,14,Eintracht Frankfurt,4,0,Hannover 96,2.22,3.23,3.00
120,14,Arminia Bielefeld,2,1,Bayer Leverkusen,4.72,3.48,1.69
121,14,FC Koln,1,3,TSG Hoffenheim,2.95,3.30,2.21
122,14,VfL Bochum,2,3,Hertha Berlin,2.60,3.18,2.54
123,14,Bayern Munchen,4,1,Energie Cottbus,1.16,6.52,14.26
124,14,Schalke 04,3,1,Borussia Monchengladbach,1.37,4.25,7.92
125,14,Hamburger SV,2,1,Werder Bremen,2.35,3.28,2.78
126,15,Hertha Berlin,2,1,FC Koln,1.70,3.41,4.69
127,15,Bayer Leverkusen,0,2,Bayern Munchen,2.63,3.23,2.49
128,15,Hannover 96,3,2,Karlsruher SC,1.84,3.30,4.08
129,15,Borussia Monchengladbach,1,3,Energie Cottbus,1.90,3.27,3.84
130,15,TSG Hoffenheim,3,0,Arminia Bielefeld,1.35,4.45,7.90
131,15,Werder Bremen,5,0,Eintracht Frankfurt,1.39,4.23,7.39
132,15,VfL Bochum,1,1,Hamburger SV,3.15,3.23,2.16
133,15,Borussia Dortmund,0,0,VfL Wolfsburg,2.18,3.26,3.08
134,15,VfB Stuttgart,2,0,Schalke 04,2.43,3.20,2.73
135,16,Bayern Munchen,2,1,TSG Hoffenheim,1.61,3.68,4.99
136,16,Schalke 04,1,0,Hertha Berlin,1.83,3.32,4.06
137,16,Eintracht Frankfurt,4,0,VfL Bochum,2.00,3.25,3.50
138,16,Karlsruher SC,1,0,Werder Bremen,4.66,3.51,1.69
139,16,Energie Cottbus,0,3,VfB Stuttgart,3.28,3.23,2.10
140,16,Arminia Bielefeld,0,0,Borussia Dortmund,3.00,3.22,2.23
141,16,Borussia Monchengladbach,1,3,Bayer Leverkusen,4.46,3.45,1.73
142,16,VfL Wolfsburg,2,1,Hannover 96,1.54,3.76,5.72
143,16,FC Koln,1,2,Hamburger SV,2.87,3.21,2.32
144,17,Borussia Dortmund,2,1,Borussia Monchengladbach,1.42,4.15,7.19
145,17,Hertha Berlin,4,0,Karlsruher SC,1.50,3.79,6.25
146,17,Werder Bremen,2,1,VfL Wolfsburg,2.02,3.35,3.37
147,17,Hamburger SV,1,0,Eintracht Frankfurt,1.42,4.11,7.17
148,17,VfB Stuttgart,2,2,Bayern Munchen,3.48,3.28,2.01
149,17,Bayer Leverkusen,1,1,Energie Cottbus,1.29,4.81,9.17
150,17,Hannover 96,1,1,Arminia Bielefeld,1.83,3.32,4.15
151,17,VfL Bochum,1,2,FC Koln,2.13,3.22,3.23
152,17,TSG Hoffenheim,1,1,Schalke 04,2.10,3.28,3.23
153,18,Hamburger SV,1,0,Bayern Munchen,3.22,3.23,2.12
154,18,VfB Stuttgart,2,0,Borussia Monchengladbach,1.39,4.21,7.34
155,18,TSG Hoffenheim,2,0,Energie Cottbus,1.39,4.35,7.18
156,18,Hertha Berlin,2,1,Eintracht Frankfurt,1.70,3.41,4.75
157,18,Hannover 96,1,0,Schalke 04,2.82,3.19,2.35
158,18,FC Koln,1,1,VfL Wolfsburg,3.15,3.25,2.14
159,18,Borussia Dortmund,1,1,Bayer Leverkusen,2.42,3.22,2.72
160,18,VfL Bochum,2,0,Karlsruher SC,2.00,3.25,3.55
161,18,Werder Bremen,1,2,Arminia Bielefeld,1.35,4.42,7.76
162,19,Arminia Bielefeld,1,1,Hertha Berlin,2.64,3.20,2.47
163,19,VfL Wolfsburg,2,0,VfL Bochum,1.42,4.04,7.27
164,19,Eintracht Frankfurt,2,2,FC Koln,2.08,3.24,3.27
165,19,Borussia Monchengladbach,1,1,TSG Hoffenheim,3.33,3.29,2.06
166,19,Schalke 04,1,0,Werder Bremen,2.01,3.26,3.42
167,19,Karlsruher SC,3,2,Hamburger SV,3.69,3.28,1.94
168,19,Bayer Leverkusen,2,4,VfB Stuttgart,1.78,3.36,4.16
169,19,Bayern Munchen,3,1,Borussia Dortmund,1.40,4.07,7.47
170,19,Energie Cottbus,3,1,Hannover 96,2.54,3.17,2.61
171,20,TSG Hoffenheim,1,4,Bayer Leverkusen,2.25,3.29,2.86
172,20,Werder Bremen,1,1,Borussia Monchengladbach,1.36,4.36,7.75
173,20,Hertha Berlin,2,1,Bayern Munchen,3.71,3.33,1.91
174,20,VfL Bochum,2,1,Schalke 04,3.32,3.22,2.08
175,20,Eintracht Frankfurt,0,2,VfL Wolfsburg,2.90,3.27,2.26
176,20,Hannover 96,3,3,VfB Stuttgart,2.69,3.23,2.42
177,20,FC Koln,0,0,Karlsruher SC,1.85,3.31,3.98
178,20,Borussia Dortmund,1,1,Energie Cottbus,1.49,3.74,6.43
179,20,Hamburger SV,2,0,Arminia Bielefeld,1.43,3.94,7.15
180,21,Schalke 04,1,1,Borussia Dortmund,1.85,3.32,3.96
181,21,Borussia Monchengladbach,3,2,Hannover 96,2.25,3.26,2.95
182,21,Karlsruher SC,0,1,Eintracht Frankfurt,2.14,3.24,3.20
183,21,Arminia Bielefeld,1,1,VfL Bochum,2.13,3.23,3.21
184,21,Bayern Munchen,1,2,FC Koln,1.25,5.27,10.63
185,21,VfB Stuttgart,3,3,TSG Hoffenheim,2.07,3.30,3.28
186,21,VfL Wolfsburg,2,1,Hertha Berlin,1.98,3.31,3.55
187,21,Energie Cottbus,2,1,Werder Bremen,3.90,3.38,1.86
188,21,Bayer Leverkusen,1,2,Hamburger SV,2.10,3.28,3.25
189,22,FC Koln,1,1,Arminia Bielefeld,1.89,3.28,3.85
190,22,Eintracht Frankfurt,1,2,Schalke 04,3.31,3.25,2.09
191,22,Hannover 96,1,0,Bayer Leverkusen,3.28,3.30,2.08
192,22,VfL Bochum,3,2,Energie Cottbus,1.98,3.26,3.53
193,22,Borussia Dortmund,0,0,TSG Hoffenheim,2.32,3.26,2.86
194,22,Hertha Berlin,2,1,Borussia Monchengladbach,1.52,3.77,6.06
195,22,Hamburger SV,1,3,VfL Wolfsburg,1.87,3.37,3.86
196,22,Werder Bremen,0,0,Bayern Munchen,2.94,3.27,2.27
197,22,Karlsruher SC,0,2,VfB Stuttgart,3.18,3.26,2.14
198,23,Schalke 04,1,0,FC Koln,1.50,3.74,6.34
199,23,VfB Stuttgart,2,1,Borussia Dortmund,1.91,3.31,3.77
200,23,VfL Wolfsburg,1,0,Karlsruher SC,1.38,4.26,7.70
201,23,TSG Hoffenheim,0,0,Werder Bremen,2.51,3.28,2.62
202,23,Energie Cottbus,1,3,Hertha Berlin,2.80,3.22,2.37
203,23,Borussia Monchengladbach,4,1,Hamburger SV,3.36,3.29,2.05
204,23,Bayern Munchen,5,1,Hannover 96,1.26,5.08,9.96
205,23,Arminia Bielefeld,0,0,Eintracht Frankfurt,2.13,3.22,3.24
206,23,Bayer Leverkusen,1,1,VfL Bochum,1.47,3.93,6.64
207,24,VfL Wolfsburg,4,3,Schalke 04,2.14,3.26,3.18
208,24,Karlsruher SC,0,1,Arminia Bielefeld,2.15,3.20,3.15
209,24,FC Koln,2,4,Borussia Monchengladbach,2.08,3.23,3.33
210,24,Eintracht Frankfurt,1,1,TSG Hoffenheim,2.86,3.23,2.29
211,24,Hertha Berlin,1,0,Bayer Leverkusen,2.26,3.25,2.91
212,24,Hannover 96,4,4,Borussia Dortmund,2.45,3.20,2.69
213,24,VfL Bochum,0,3,Bayern Munchen,5.30,3.64,1.60
214,24,Werder Bremen,4,0,VfB Stuttgart,1.93,3.36,3.70
215,24,Hamburger SV,2,0,Energie Cottbus,1.40,4.12,7.62
216,25,Borussia Monchengladbach,0,1,VfL Bochum,1.96,3.31,3.61
217,25,Arminia Bielefeld,0,3,VfL Wolfsburg,3.33,3.24,2.07
218,25,Bayer Leverkusen,1,1,Eintracht Frankfurt,1.50,3.79,6.32
219,25,Bayern Munchen,1,0,Karlsruher SC,1.17,6.32,13.23
220,25,Energie Cottbus,0,2,FC Koln,2.33,3.22,2.84
221,25,TSG Hoffenheim,2,2,Hannover 96,1.56,3.69,5.75
222,25,VfB Stuttgart,2,0,Hertha Berlin,2.16,3.27,3.14
223,25,Borussia Dortmund,1,0,Werder Bremen,2.69,3.21,2.44
224,25,Schalke 04,1,2,Hamburger SV,2.15,3.22,3.21
225,26,Arminia Bielefeld,0,2,Schalke 04,3.40,3.22,2.07
226,26,Eintracht Frankfurt,2,1,Energie Cottbus,1.84,3.33,4.09
227,26,Hamburger SV,1,0,TSG Hoffenheim,1.78,3.43,4.27
228,26,Hertha Berlin,1,3,Borussia Dortmund,1.99,3.27,3.58
229,26,VfL Bochum,1,2,VfB Stuttgart,2.93,3.25,2.28
230,26,VfL Wolfsburg,5,1,Bayern Munchen,2.59,3.27,2.53
231,26,Karlsruher SC,0,0,Borussia Monchengladbach,2.32,3.22,2.88
232,26,FC Koln,0,2,Bayer Leverkusen,3.25,3.25,2.13
233,26,Werder Bremen,4,1,Hannover 96,1.40,4.21,7.28
234,27,Borussia Monchengladbach,1,2,VfL Wolfsburg,3.85,3.36,1.89
235,27,Bayern Munchen,4,0,Eintracht Frankfurt,1.26,5.25,9.89
236,27,Schalke 04,2,0,Karlsruher SC,1.30,4.82,9.57
237,27,Energie Cottbus,2,1,Arminia Bielefeld,2.24,3.18,3.02
238,27,Borussia Dortmund,3,1,FC Koln,1.69,3.46,4.80
239,27,TSG Hoffenheim,0,3,VfL Bochum,1.65,3.51,4.98
240,27,Hannover 96,2,0,Hertha Berlin,2.46,3.21,2.67
241,27,Bayer Leverkusen,1,1,Werder Bremen,2.29,3.28,2.81
242,27,VfB Stuttgart,1,0,Hamburger SV,2.11,3.28,3.21
243,28,Schalke 04,4,0,Energie Cottbus,1.33,4.49,8.75
244,28,Eintracht Frankfurt,4,1,Borussia Monchengladbach,2.06,3.27,3.37
245,28,Karlsruher SC,2,2,TSG Hoffenheim,2.78,3.26,2.34
246,28,VfL Bochum,0,2,Borussia Dortmund,2.79,3.25,2.35
247,28,Arminia Bielefeld,0,1,Bayern Munchen,6.80,3.95,1.45
248,28,FC Koln,0,3,VfB Stuttgart,3.23,3.28,2.09
249,28,VfL Wolfsburg,2,1,Bayer Leverkusen,1.91,3.36,3.76
250,28,Hamburger SV,2,1,Hannover 96,1.45,4.01,6.87
251,28,Hertha Berlin,2,1,Werder Bremen,2.71,3.26,2.43
252,29,TSG Hoffenheim,0,1,Hertha Berlin,2.43,3.23,2.69
253,29,Hannover 96,2,1,FC Koln,1.89,3.32,3.82
254,29,VfB Stuttgart,2,0,Eintracht Frankfurt,1.40,4.13,7.28
255,29,Bayer Leverkusen,0,1,Karlsruher SC,1.36,4.35,7.99
256,29,Werder Bremen,3,2,VfL Bochum,1.41,4.17,7.16
257,29,Bayern Munchen,0,1,Schalke 04,1.61,3.61,5.24
258,29,Borussia Dortmund,2,0,Hamburger SV,2.36,3.22,2.79
259,29,Energie Cottbus,2,0,VfL Wolfsburg,5.26,3.61,1.61
260,29,Borussia Monchengladbach,1,1,Arminia Bielefeld,1.96,3.28,3.66
261,30,VfL Bochum,0,2,Hannover 96,2.06,3.28,3.32
262,30,Arminia Bielefeld,2,2,VfB Stuttgart,4.12,3.36,1.81
263,30,Schalke 04,1,2,Bayer Leverkusen,1.78,3.39,4.30
264,30,Eintracht Frankfurt,0,2,Borussia Dortmund,2.96,3.26,2.24
265,30,Karlsruher SC,0,0,Energie Cottbus,2.08,3.22,3.34
266,30,Bayern Munchen,2,1,Borussia Monchengladbach,1.25,5.37,10.15
267,30,VfL Wolfsburg,4,0,TSG Hoffenheim,1.49,3.89,6.24
268,30,FC Koln,1,0,Werder Bremen,3.10,3.29,2.19
269,30,Hamburger SV,1,1,Hertha Berlin,1.92,3.33,3.72
270,31,Bayer Leverkusen,2,2,Arminia Bielefeld,1.54,3.78,5.83
271,31,VfB Stuttgart,4,1,VfL Wolfsburg,2.25,3.30,2.95
272,31,Hannover 96,1,1,Eintracht Frankfurt,1.90,3.34,3.79
273,31,Borussia Dortmund,4,0,Karlsruher SC,1.38,4.22,7.80
274,31,Energie Cottbus,1,3,Bayern Munchen,6.98,4.16,1.42
275,31,TSG Hoffenheim,2,0,FC Koln,1.89,3.35,3.79
276,31,Hertha Berlin,2,0,VfL Bochum,1.53,3.71,5.99
277,31,Borussia Monchengladbach,1,0,Schalke 04,3.25,3.31,2.09
278,31,Werder Bremen,2,0,Hamburger SV,2.24,3.30,2.98
279,32,FC Koln,1,2,Hertha Berlin,3.95,3.34,1.82
280,32,VfL Wolfsburg,3,0,Borussia Dortmund,1.97,3.36,3.45
281,32,Bayern Munchen,3,0,Bayer Leverkusen,1.35,4.50,7.92
282,32,Karlsruher SC,2,3,Hannover 96,1.99,3.34,3.39
283,32,Hamburger SV,3,1,VfL Bochum,1.42,4.02,7.05
284,32,Energie Cottbus,0,1,Borussia Monchengladbach,2.26,3.21,2.94
285,32,Eintracht Frankfurt,0,5,Werder Bremen,2.50,3.25,2.58
286,32,Schalke 04,1,2,VfB Stuttgart,2.38,3.22,2.73
287,32,Arminia Bielefeld,0,2,TSG Hoffenheim,2.17,3.25,3.05
288,33,Hannover 96,0,5,VfL Wolfsburg,4.95,3.63,1.62
289,33,VfL Bochum,2,0,Eintracht Frankfurt,1.78,3.42,4.19
290,33,Werder Bremen,1,3,Karlsruher SC,1.50,4.04,5.72
291,33,VfB Stuttgart,2,0,Energie Cottbus,1.27,4.95,9.45
292,33,Borussia Dortmund,6,0,Arminia Bielefeld,1.43,4.06,6.78
293,33,Bayer Leverkusen,5,0,Borussia Monchengladbach,1.93,3.34,3.61
294,33,Hamburger SV,0,1,FC Koln,1.24,5.11,9.85
295,33,TSG Hoffenheim,2,2,Bayern Munchen,5.82,3.85,1.51
296,33,Hertha Berlin,0,0,Schalke 04,1.74,3.54,4.30
297,34,VfL Wolfsburg,5,1,Werder Bremen,1.49,4.00,6.15
298,34,Eintracht Frankfurt,2,3,Hamburger SV,4.91,3.91,1.58
299,34,Bayern Munchen,2,1,VfB Stuttgart,1.66,3.82,4.35
300,34,Energie Cottbus,3,0,Bayer Leverkusen,2.30,3.74,2.56
301,34,Arminia Bielefeld,2,2,Hannover 96,1.62,3.94,4.43
302,34,FC Koln,1,1,VfL Bochum,2.01,3.36,3.40
303,34,Borussia Monchengladbach,1,1,Borussia Dortmund,3.58,3.42,1.93
304,34,Schalke 04,2,3,TSG Hoffenheim,1.84,3.49,3.83
305,34,Karlsruher SC,4,0,Hertha Berlin,4.28,4.05,1.65
